Simulation status;Solvent;Solvent temperature (K);Solvent pressure (bar);Reflux ratio col 1 (mole basis);Reflux ratio col 2 (mole basis);Solvent flowrate (kmol/hr);Mixture pressure (bar);Mixture temperature (K);Distillate rate col 1 (kmol/hr);Distillate rate col 2 (kmol/hr);Methanol purity (mole basis);Condensor 01 duty (kJ/hr);Condensor 02 duty (kJ/hr)
Warnings;3PN;313.15;1;0.75;1.25;720;2;323.15;400;400;0.350327707;-22047998.9;-38809557.6
Warnings;3PN;313.15;1;0.75;1.25;720;3;303.15;200;200;0.655319867;-10445207.7;-15044147.9
Warnings;3PN;313.15;1;0.75;1.25;720;3;303.15;200;400;0.674973407;-10445216.1;-34134371.6
Warnings;3PN;313.15;1;0.75;1.25;720;3;303.15;400;200;0.700529294;-22048015.3;-18079794.4
Warnings;3PN;313.15;1;0.75;1.25;720;3;303.15;400;400;0.350329092;-22047994.6;-38809550.1
Warnings;3PN;313.15;1;0.75;1.25;720;3;313.15;200;200;0.655318349;-10445230.3;-15044143.7
Warnings;3PN;313.15;1;0.75;1.25;720;3;313.15;200;400;0.674972903;-10445234.8;-34134366.9
Warnings;3PN;313.15;1;0.75;1.25;720;3;313.15;400;200;0.700527777;-22048009.9;-18079796
Warnings;3PN;313.15;1;0.75;1.25;720;3;313.15;400;400;0.35032843;-22047996.4;-38809553.7
Warnings;3PN;313.15;1;0.75;1.25;720;3;323.15;200;200;0.655317125;-10445235.2;-15044140.4
Warnings;3PN;313.15;1;0.75;1.25;720;3;323.15;200;400;0.674972295;-10445230.5;-34134366.6
Warnings;3PN;313.15;1;0.75;1.25;720;3;323.15;400;200;0.700526374;-22048013.9;-18079796.4
Warnings;3PN;313.15;1;0.75;1.25;720;3;323.15;400;400;0.350327707;-22047998.9;-38809557.6
Warnings;3PN;313.15;1;0.75;1.25;830;1;303.15;200;200;0.658297219;-10447276.7;-15052387.7
Warnings;3PN;313.15;1;0.75;1.25;830;1;303.15;200;400;0.674973381;-10447284.9;-34133579.2
Warnings;3PN;313.15;1;0.75;1.25;830;1;303.15;400;200;0.700413815;-22053300.4;-18079944.5
Warnings;3PN;313.15;1;0.75;1.25;830;1;303.15;400;400;0.350394652;-22053188.7;-38802384.1
Warnings;3PN;313.15;1;0.75;1.25;830;1;313.15;200;200;0.658296424;-10447252.3;-15052380.9
Warnings;3PN;313.15;1;0.75;1.25;830;1;313.15;200;400;0.674972865;-10447276.1;-34133580
Warnings;3PN;313.15;1;0.75;1.25;830;1;313.15;400;200;0.700412487;-22053311.4;-18079944.2
Warnings;3PN;313.15;1;0.75;1.25;830;1;313.15;400;400;0.350393977;-22053196.7;-38802387.9
Warnings;3PN;313.15;1;0.75;1.25;830;1;323.15;200;200;0.658295302;-10447259;-15052377.8
Warnings;3PN;313.15;1;0.75;1.25;830;1;323.15;200;400;0.674972322;-10447279.6;-34133578.1
Warnings;3PN;313.15;1;0.75;1.25;830;1;323.15;400;200;0.700410585;-22053305.2;-18079946.4
Warnings;3PN;313.15;1;0.75;1.25;830;1;323.15;400;400;0.350393164;-22053199.6;-38802392.3
Warnings;3PN;313.15;1;0.75;1.25;830;2;303.15;200;200;0.658297124;-10447267.6;-15052382.8
Warnings;3PN;313.15;1;0.75;1.25;830;2;303.15;200;400;0.674973362;-10447266.6;-34133582.9
Warnings;3PN;313.15;1;0.75;1.25;830;2;303.15;400;200;0.700413775;-22053298;-18079944.7
Warnings;3PN;313.15;1;0.75;1.25;830;2;303.15;400;400;0.350394699;-22053192.3;-38802383.9
Warnings;3PN;313.15;1;0.75;1.25;830;2;313.15;200;200;0.658296436;-10447251.3;-15052380.9
Warnings;3PN;313.15;1;0.75;1.25;830;2;313.15;200;400;0.674972864;-10447276;-34133580
Warnings;3PN;313.15;1;0.75;1.25;830;2;313.15;400;200;0.700412485;-22053311.3;-18079944.2
Warnings;3PN;313.15;1;0.75;1.25;830;2;313.15;400;400;0.350393977;-22053196.7;-38802387.9
Warnings;3PN;313.15;1;0.75;1.25;830;2;323.15;200;200;0.658295302;-10447259;-15052377.8
Warnings;3PN;313.15;1;0.75;1.25;830;2;323.15;200;400;0.674972322;-10447279.6;-34133578.1
Warnings;3PN;313.15;1;0.75;1.25;830;2;323.15;400;200;0.700410585;-22053305.2;-18079946.4
Warnings;3PN;313.15;1;0.75;1.25;830;2;323.15;400;400;0.350393164;-22053199.6;-38802392.3
Warnings;3PN;313.15;1;0.75;1.25;830;3;303.15;200;200;0.658297124;-10447267.6;-15052382.8
Warnings;3PN;313.15;1;0.75;1.25;830;3;303.15;200;400;0.674973362;-10447266.6;-34133582.9
Warnings;3PN;313.15;1;0.75;1.25;830;3;303.15;400;200;0.700413775;-22053298;-18079944.7
Warnings;3PN;313.15;1;0.75;1.25;830;3;303.15;400;400;0.350394699;-22053192.3;-38802383.9
Warnings;3PN;313.15;1;0.75;1.25;830;3;313.15;200;200;0.658296436;-10447251.3;-15052380.9
Warnings;3PN;313.15;1;0.75;1.25;830;3;313.15;200;400;0.674972864;-10447276;-34133580
Warnings;3PN;313.15;1;0.75;1.25;830;3;313.15;400;200;0.700412485;-22053311.3;-18079944.2
Warnings;3PN;313.15;1;0.75;1.25;830;3;313.15;400;400;0.350393977;-22053196.7;-38802387.9
Warnings;3PN;313.15;1;0.75;1.25;830;3;323.15;200;200;0.658295302;-10447259;-15052377.8
Warnings;3PN;313.15;1;0.75;1.25;830;3;323.15;200;400;0.674972322;-10447279.6;-34133578.1
Warnings;3PN;313.15;1;0.75;1.25;830;3;323.15;400;200;0.700410585;-22053305.2;-18079946.4
Warnings;3PN;313.15;1;0.75;1.25;830;3;323.15;400;400;0.350393164;-22053199.6;-38802392.3
Warnings;3PN;313.15;1;1.25;0.25;600;1;303.15;200;200;0.602242365;-13415710.5;-9211299.82
Warnings;3PN;313.15;1;1.25;0.25;600;1;303.15;200;400;0.674924938;-13415711.7;-19004431.6
Warnings;3PN;313.15;1;1.25;0.25;600;1;303.15;400;200;0.575112884;-28318789.6;-10748502.1
Warnings;3PN;313.15;1;1.25;0.25;600;1;303.15;400;400;0.350054135;-28318790.1;-22569119.5
Warnings;3PN;313.15;1;1.25;0.25;600;1;313.15;200;200;0.602239891;-13415712.1;-9211003.54
Warnings;3PN;313.15;1;1.25;0.25;600;1;313.15;200;400;0.674924603;-13415717.1;-19004430.7
Warnings;3PN;313.15;1;1.25;0.25;600;1;313.15;400;200;0.575112469;-28318790.1;-10748502.1
Warnings;3PN;313.15;1;1.25;0.25;600;1;313.15;400;400;0.350053868;-28318791.4;-22569120.5
Warnings;3PN;313.15;1;1.25;0.25;600;1;323.15;200;200;0.602239515;-13415713.2;-9211002.78
Warnings;3PN;313.15;1;1.25;0.25;600;1;323.15;200;400;0.67492431;-13415716;-19004430.6
Warnings;3PN;313.15;1;1.25;0.25;600;1;323.15;400;200;0.575112054;-28318791.8;-10748502
Warnings;3PN;313.15;1;1.25;0.25;600;1;323.15;400;400;0.350053575;-28318792.8;-22569121.7
Warnings;3PN;313.15;1;1.25;0.25;600;2;303.15;200;200;0.602240091;-13415719.3;-9211006.95
Warnings;3PN;313.15;1;1.25;0.25;600;2;303.15;200;400;0.674924933;-13415716.1;-19004431.1
Warnings;3PN;313.15;1;1.25;0.25;600;2;303.15;400;200;0.575112884;-28318789.6;-10748502.1
Warnings;3PN;313.15;1;1.25;0.25;600;2;303.15;400;400;0.350054135;-28318790.1;-22569119.5
Warnings;3PN;313.15;1;1.25;0.25;600;2;313.15;200;200;0.602239891;-13415712.1;-9211003.54
Warnings;3PN;313.15;1;1.25;0.25;600;2;313.15;200;400;0.674924603;-13415717.1;-19004430.7
Warnings;3PN;313.15;1;1.25;0.25;600;2;313.15;400;200;0.575112469;-28318790.1;-10748502.1
Warnings;3PN;313.15;1;1.25;0.25;600;2;313.15;400;400;0.350053868;-28318791.4;-22569120.5
Warnings;3PN;313.15;1;1.25;0.25;600;2;323.15;200;200;0.602239515;-13415713.2;-9211002.78
Warnings;3PN;313.15;1;1.25;0.25;600;2;323.15;200;400;0.67492431;-13415716;-19004430.6
Warnings;3PN;313.15;1;1.25;0.25;600;2;323.15;400;200;0.575112054;-28318791.8;-10748502
Warnings;3PN;313.15;1;1.25;0.25;600;2;323.15;400;400;0.350053575;-28318792.8;-22569121.7
Warnings;3PN;313.15;1;1.25;0.25;600;3;303.15;200;200;0.602240091;-13415719.3;-9211006.95
Warnings;3PN;313.15;1;1.25;0.25;600;3;303.15;200;400;0.674924933;-13415716.1;-19004431.1
Warnings;3PN;313.15;1;1.25;0.25;600;3;303.15;400;200;0.575112884;-28318789.6;-10748502.1
Warnings;3PN;313.15;1;1.25;0.25;600;3;303.15;400;400;0.350054135;-28318790.1;-22569119.5
Warnings;3PN;313.15;1;1.25;0.25;600;3;313.15;200;200;0.602239891;-13415712.1;-9211003.54
Warnings;3PN;313.15;1;1.25;0.25;600;3;313.15;200;400;0.674924603;-13415717.1;-19004430.7
Warnings;3PN;313.15;1;1.25;0.25;600;3;313.15;400;200;0.575112469;-28318790.1;-10748502.1
Warnings;3PN;313.15;1;1.25;0.25;600;3;313.15;400;400;0.350053868;-28318791.4;-22569120.5
Warnings;3PN;313.15;1;1.25;0.25;600;3;323.15;200;200;0.602239515;-13415713.2;-9211002.78
Warnings;3PN;313.15;1;1.25;0.25;600;3;323.15;200;400;0.67492431;-13415716;-19004430.6
Warnings;3PN;313.15;1;1.25;0.25;600;3;323.15;400;200;0.575112054;-28318791.8;-10748502
Warnings;3PN;313.15;1;1.25;0.25;600;3;323.15;400;400;0.350053575;-28318792.8;-22569121.7
Warnings;3PN;313.15;1;1.25;0.25;720;1;303.15;200;200;0.588048903;-13416945.1;-9359531.13
Warnings;3PN;313.15;1;1.25;0.25;720;1;303.15;200;400;0.673961193;-13416961.1;-18994376.6
Warnings;3PN;313.15;1;1.25;0.25;720;1;303.15;400;200;0.532985942;-28320467.1;-10813418.4
Warnings;3PN;313.15;1;1.25;0.25;720;1;303.15;400;400;0.350064597;-28320473.8;-22422907.7
Warnings;3PN;313.15;1;1.25;0.25;720;1;313.15;200;200;0.588049701;-13416959.1;-9359524.62
Warnings;3PN;313.15;1;1.25;0.25;720;1;313.15;200;400;0.673960941;-13416968.9;-18994375.4
Warnings;3PN;313.15;1;1.25;0.25;720;1;313.15;400;200;0.532985444;-28320467.6;-10813418.5
Warnings;3PN;313.15;1;1.25;0.25;720;1;313.15;400;400;0.350064269;-28320475.3;-22422909
Warnings;3PN;313.15;1;1.25;0.25;720;1;323.15;200;200;0.588049441;-13416938.3;-9359527.02
Warnings;3PN;313.15;1;1.25;0.25;720;1;323.15;200;400;0.673960662;-13416960.8;-18994375.9
Warnings;3PN;313.15;1;1.25;0.25;720;1;323.15;400;200;0.532984913;-28320469.1;-10813418.6
Warnings;3PN;313.15;1;1.25;0.25;720;1;323.15;400;400;0.350063911;-28320476.8;-22422910.3
Warnings;3PN;313.15;1;1.25;0.25;720;2;303.15;200;200;0.588050093;-13416952.2;-9359523.19
Warnings;3PN;313.15;1;1.25;0.25;720;2;303.15;200;400;0.673961208;-13416957;-18994376.9
Warnings;3PN;313.15;1;1.25;0.25;720;2;303.15;400;200;0.532985941;-28320467;-10813418.4
Warnings;3PN;313.15;1;1.25;0.25;720;2;303.15;400;400;0.350064597;-28320473.8;-22422907.7
Warnings;3PN;313.15;1;1.25;0.25;720;2;313.15;200;200;0.588049696;-13416959;-9359524.6
Warnings;3PN;313.15;1;1.25;0.25;720;2;313.15;200;400;0.673960943;-13416968.7;-18994375.4
Warnings;3PN;313.15;1;1.25;0.25;720;2;313.15;400;200;0.532985443;-28320467.6;-10813418.5
Warnings;3PN;313.15;1;1.25;0.25;720;2;313.15;400;400;0.350064269;-28320475.3;-22422909
Warnings;3PN;313.15;1;1.25;0.25;720;2;323.15;200;200;0.588049441;-13416938.3;-9359527.02
Warnings;3PN;313.15;1;1.25;0.25;720;2;323.15;200;400;0.673960662;-13416960.8;-18994375.9
Warnings;3PN;313.15;1;1.25;0.25;720;2;323.15;400;200;0.532984913;-28320469.1;-10813418.6
Warnings;3PN;313.15;1;1.25;0.25;720;2;323.15;400;400;0.350063911;-28320476.8;-22422910.3
Warnings;3PN;313.15;1;1.25;0.25;720;3;303.15;200;200;0.588050093;-13416952.2;-9359523.19
Warnings;3PN;313.15;1;1.25;0.25;720;3;303.15;200;400;0.673961208;-13416957;-18994376.9
Warnings;3PN;313.15;1;1.25;0.25;720;3;303.15;400;200;0.532985941;-28320467;-10813418.4
Warnings;3PN;313.15;1;1.25;0.25;720;3;303.15;400;400;0.350064597;-28320473.8;-22422907.7
Warnings;3PN;313.15;1;1.25;0.25;720;3;313.15;200;200;0.588049696;-13416959;-9359524.6
Warnings;3PN;313.15;1;1.25;0.25;720;3;313.15;200;400;0.673960943;-13416968.7;-18994375.4
Warnings;3PN;313.15;1;1.25;0.25;720;3;313.15;400;200;0.532985443;-28320467.6;-10813418.5
Warnings;3PN;313.15;1;1.25;0.25;720;3;313.15;400;400;0.350064269;-28320475.3;-22422909
Warnings;3PN;313.15;1;1.25;0.25;720;3;323.15;200;200;0.588049441;-13416938.3;-9359527.02
Warnings;3PN;313.15;1;1.25;0.25;720;3;323.15;200;400;0.673960662;-13416960.8;-18994375.9
Warnings;3PN;313.15;1;1.25;0.25;720;3;323.15;400;200;0.532984913;-28320469.1;-10813418.6
Warnings;3PN;313.15;1;1.25;0.25;720;3;323.15;400;400;0.350063911;-28320476.8;-22422910.3
Warnings;3PN;313.15;1;1.25;0.25;830;1;303.15;200;200;0.574672177;-13418032.2;-9484397.79
Warnings;3PN;313.15;1;1.25;0.25;830;1;303.15;200;400;0.652779131;-13418032.9;-19169078.6
Warnings;3PN;313.15;1;1.25;0.25;830;1;303.15;400;200;0.499185711;-28322030;-10857534.2
Warnings;3PN;313.15;1;1.25;0.25;830;1;303.15;400;400;0.35006967;-28322042.8;-22316356
Warnings;3PN;313.15;1;1.25;0.25;830;1;313.15;200;200;0.574671794;-13418029.8;-9484393.65
Warnings;3PN;313.15;1;1.25;0.25;830;1;313.15;200;400;0.652778876;-13418033.2;-19169078
Warnings;3PN;313.15;1;1.25;0.25;830;1;313.15;400;200;0.499185163;-28322031.4;-10857534.4
Warnings;3PN;313.15;1;1.25;0.25;830;1;313.15;400;400;0.350069287;-28322044.5;-22316357.4
Warnings;3PN;313.15;1;1.25;0.25;830;1;323.15;200;200;0.574671649;-13418013.1;-9484391.18
Warnings;3PN;313.15;1;1.25;0.25;830;1;323.15;200;400;0.652778583;-13418041.8;-19169076.9
Warnings;3PN;313.15;1;1.25;0.25;830;1;323.15;400;200;0.499184565;-28322032.9;-10857534.6
Warnings;3PN;313.15;1;1.25;0.25;830;1;323.15;400;400;0.350068872;-28322046.5;-22316358.9
Warnings;3PN;313.15;1;1.25;0.25;830;2;303.15;200;200;0.574672096;-13418035.9;-9484393.38
Warnings;3PN;313.15;1;1.25;0.25;830;2;303.15;200;400;0.652779045;-13418046.1;-19169077.6
Warnings;3PN;313.15;1;1.25;0.25;830;2;303.15;400;200;0.499185718;-28322029.9;-10857534.2
Warnings;3PN;313.15;1;1.25;0.25;830;2;303.15;400;400;0.35006966;-28322041.7;-22316356.1
Warnings;3PN;313.15;1;1.25;0.25;830;2;313.15;200;200;0.574671793;-13418029.8;-9484393.64
Warnings;3PN;313.15;1;1.25;0.25;830;2;313.15;200;400;0.652778861;-13418036.6;-19169077.7
Warnings;3PN;313.15;1;1.25;0.25;830;2;313.15;400;200;0.49918517;-28322031.7;-10857534.4
Warnings;3PN;313.15;1;1.25;0.25;830;2;313.15;400;400;0.350069285;-28322044.3;-22316357.4
Warnings;3PN;313.15;1;1.25;0.25;830;2;323.15;200;200;0.57467165;-13418013;-9484391.18
Warnings;3PN;313.15;1;1.25;0.25;830;2;323.15;200;400;0.652778582;-13418042.3;-19169076.9
Warnings;3PN;313.15;1;1.25;0.25;830;2;323.15;400;200;0.499184565;-28322032.9;-10857534.6
Warnings;3PN;313.15;1;1.25;0.25;830;2;323.15;400;400;0.350068872;-28322046.5;-22316358.9
Warnings;3PN;313.15;1;1.25;0.25;830;3;303.15;200;200;0.574672096;-13418035.9;-9484393.38
Warnings;3PN;313.15;1;1.25;0.25;830;3;303.15;200;400;0.652779045;-13418046.1;-19169077.6
Warnings;3PN;313.15;1;1.25;0.25;830;3;303.15;400;200;0.499185718;-28322029.9;-10857534.2
Warnings;3PN;313.15;1;1.25;0.25;830;3;303.15;400;400;0.35006966;-28322041.7;-22316356.1
Warnings;3PN;313.15;1;1.25;0.25;830;3;313.15;200;200;0.574671793;-13418029.8;-9484393.64
Warnings;3PN;313.15;1;1.25;0.25;830;3;313.15;200;400;0.652778861;-13418036.6;-19169077.7
Warnings;3PN;313.15;1;1.25;0.25;830;3;313.15;400;200;0.49918517;-28322031.7;-10857534.4
Warnings;3PN;313.15;1;1.25;0.25;830;3;313.15;400;400;0.350069285;-28322044.3;-22316357.4
Warnings;3PN;313.15;1;1.25;0.25;830;3;323.15;200;200;0.57467165;-13418013;-9484391.18
Warnings;3PN;313.15;1;1.25;0.25;830;3;323.15;200;400;0.652778582;-13418042.3;-19169076.9
Warnings;3PN;313.15;1;1.25;0.25;830;3;323.15;400;200;0.499184565;-28322032.9;-10857534.6
Warnings;3PN;313.15;1;1.25;0.25;830;3;323.15;400;400;0.350068872;-28322046.5;-22316358.9
Warnings;3PN;313.15;1;1.25;0.75;600;1;303.15;200;200;0.664557402;-13415710.1;-11720896.1
Warnings;3PN;313.15;1;1.25;0.75;600;1;303.15;200;400;0.674982296;-13415709.4;-26552455.5
Warnings;3PN;313.15;1;1.25;0.75;600;1;303.15;400;200;0.699388577;-28318789.5;-14072522.9
Warnings;3PN;313.15;1;1.25;0.75;600;1;303.15;400;400;0.350055201;-28318790.1;-30508205.5
Warnings;3PN;313.15;1;1.25;0.75;600;1;313.15;200;200;0.664557526;-13415712.1;-11720924.1
Warnings;3PN;313.15;1;1.25;0.75;600;1;313.15;200;400;0.674981981;-13415717.1;-26552454
Warnings;3PN;313.15;1;1.25;0.75;600;1;313.15;400;200;0.699388034;-28318790.1;-14072523.1
Warnings;3PN;313.15;1;1.25;0.75;600;1;313.15;400;400;0.350054934;-28318791.4;-30508206.6
Warnings;3PN;313.15;1;1.25;0.75;600;1;323.15;200;200;0.664557007;-13415713.2;-11720923
Warnings;3PN;313.15;1;1.25;0.75;600;1;323.15;200;400;0.674981688;-13415716;-26552453.8
Warnings;3PN;313.15;1;1.25;0.75;600;1;323.15;400;200;0.699387467;-28318791.8;-14072523.2
Warnings;3PN;313.15;1;1.25;0.75;600;1;323.15;400;400;0.350054641;-28318792.8;-30508207.8
Warnings;3PN;313.15;1;1.25;0.75;600;2;303.15;200;200;0.664557989;-13415719.3;-11720925.1
Warnings;3PN;313.15;1;1.25;0.75;600;2;303.15;200;400;0.674982311;-13415716.1;-26552454.6
Warnings;3PN;313.15;1;1.25;0.75;600;2;303.15;400;200;0.699388578;-28318789.6;-14072522.9
Warnings;3PN;313.15;1;1.25;0.75;600;2;303.15;400;400;0.350055201;-28318790.1;-30508205.5
Warnings;3PN;313.15;1;1.25;0.75;600;2;313.15;200;200;0.664557526;-13415712.1;-11720924.1
Warnings;3PN;313.15;1;1.25;0.75;600;2;313.15;200;400;0.674981981;-13415717.1;-26552454
Warnings;3PN;313.15;1;1.25;0.75;600;2;313.15;400;200;0.699388034;-28318790.1;-14072523.1
Warnings;3PN;313.15;1;1.25;0.75;600;2;313.15;400;400;0.350054934;-28318791.4;-30508206.6
Warnings;3PN;313.15;1;1.25;0.75;600;2;323.15;200;200;0.664557007;-13415713.2;-11720923
Warnings;3PN;313.15;1;1.25;0.75;600;2;323.15;200;400;0.674981688;-13415716;-26552453.8
Warnings;3PN;313.15;1;1.25;0.75;600;2;323.15;400;200;0.699387467;-28318791.8;-14072523.2
Warnings;3PN;313.15;1;1.25;0.75;600;2;323.15;400;400;0.350054641;-28318792.8;-30508207.8
Warnings;3PN;313.15;1;1.25;0.75;600;3;303.15;200;200;0.664557989;-13415719.3;-11720925.1
Warnings;3PN;313.15;1;1.25;0.75;600;3;303.15;200;400;0.674982311;-13415716.1;-26552454.6
Warnings;3PN;313.15;1;1.25;0.75;600;3;303.15;400;200;0.699388578;-28318789.6;-14072522.9
Warnings;3PN;313.15;1;1.25;0.75;600;3;303.15;400;400;0.350055201;-28318790.1;-30508205.5
Warnings;3PN;313.15;1;1.25;0.75;600;3;313.15;200;200;0.664557526;-13415712.1;-11720924.1
Warnings;3PN;313.15;1;1.25;0.75;600;3;313.15;200;400;0.674981981;-13415717.1;-26552454
Warnings;3PN;313.15;1;1.25;0.75;600;3;313.15;400;200;0.699388034;-28318790.1;-14072523.1
Warnings;3PN;313.15;1;1.25;0.75;600;3;313.15;400;400;0.350054934;-28318791.4;-30508206.6
Warnings;3PN;313.15;1;1.25;0.75;600;3;323.15;200;200;0.664557007;-13415713.2;-11720923
Warnings;3PN;313.15;1;1.25;0.75;600;3;323.15;200;400;0.674981688;-13415716;-26552453.8
Warnings;3PN;313.15;1;1.25;0.75;600;3;323.15;400;200;0.699387467;-28318791.8;-14072523.2
Warnings;3PN;313.15;1;1.25;0.75;600;3;323.15;400;400;0.350054641;-28318792.8;-30508207.8
Warnings;3PN;313.15;1;1.25;0.75;720;1;303.15;200;200;0.672370347;-13416945.1;-11737576.2
Warnings;3PN;313.15;1;1.25;0.75;720;1;303.15;200;400;0.674979219;-13416961.1;-26551933.9
Warnings;3PN;313.15;1;1.25;0.75;720;1;303.15;400;200;0.690260372;-28320467.1;-14107608.1
Warnings;3PN;313.15;1;1.25;0.75;720;1;303.15;400;400;0.35006826;-28320473.8;-30368132
Warnings;3PN;313.15;1;1.25;0.75;720;1;313.15;200;200;0.672372684;-13416959.1;-11737563.7
Warnings;3PN;313.15;1;1.25;0.75;720;1;313.15;200;400;0.674978965;-13416968.9;-26551932.3
Warnings;3PN;313.15;1;1.25;0.75;720;1;313.15;400;200;0.690259788;-28320467.6;-14107608
Warnings;3PN;313.15;1;1.25;0.75;720;1;313.15;400;400;0.350067931;-28320475.3;-30368133.4
Warnings;3PN;313.15;1;1.25;0.75;720;1;323.15;200;200;0.672372717;-13416938.3;-11737563.7
Warnings;3PN;313.15;1;1.25;0.75;720;1;323.15;200;400;0.674978672;-13416960.8;-26551933.1
Warnings;3PN;313.15;1;1.25;0.75;720;1;323.15;400;200;0.69025917;-28320469.1;-14107607.9
Warnings;3PN;313.15;1;1.25;0.75;720;1;323.15;400;400;0.350067573;-28320476.8;-30368134.9
Warnings;3PN;313.15;1;1.25;0.75;720;2;303.15;200;200;0.672372986;-13416952.2;-11737564.3
Warnings;3PN;313.15;1;1.25;0.75;720;2;303.15;200;400;0.67497923;-13416957;-26551934.3
Warnings;3PN;313.15;1;1.25;0.75;720;2;303.15;400;200;0.690260371;-28320467;-14107608.1
Warnings;3PN;313.15;1;1.25;0.75;720;2;303.15;400;400;0.35006826;-28320473.8;-30368132
Warnings;3PN;313.15;1;1.25;0.75;720;2;313.15;200;200;0.672372676;-13416959;-11737563.6
Warnings;3PN;313.15;1;1.25;0.75;720;2;313.15;200;400;0.674978968;-13416968.7;-26551932.3
Warnings;3PN;313.15;1;1.25;0.75;720;2;313.15;400;200;0.690259788;-28320467.6;-14107608
Warnings;3PN;313.15;1;1.25;0.75;720;2;313.15;400;400;0.350067931;-28320475.3;-30368133.4
Warnings;3PN;313.15;1;1.25;0.75;720;2;323.15;200;200;0.672372717;-13416938.3;-11737563.7
Warnings;3PN;313.15;1;1.25;0.75;720;2;323.15;200;400;0.674978672;-13416960.8;-26551933.1
Warnings;3PN;313.15;1;1.25;0.75;720;2;323.15;400;200;0.69025917;-28320469.1;-14107607.9
Warnings;3PN;313.15;1;1.25;0.75;720;2;323.15;400;400;0.350067573;-28320476.8;-30368134.9
Warnings;3PN;313.15;1;1.25;0.75;720;3;303.15;200;200;0.672372986;-13416952.2;-11737564.3
Warnings;3PN;313.15;1;1.25;0.75;720;3;303.15;200;400;0.67497923;-13416957;-26551934.3
Warnings;3PN;313.15;1;1.25;0.75;720;3;303.15;400;200;0.690260371;-28320467;-14107608.1
Warnings;3PN;313.15;1;1.25;0.75;720;3;303.15;400;400;0.35006826;-28320473.8;-30368132.1
Warnings;3PN;313.15;1;1.25;0.75;720;3;313.15;200;200;0.672372676;-13416959;-11737563.6
Warnings;3PN;313.15;1;1.25;0.75;720;3;313.15;200;400;0.674978968;-13416968.7;-26551932.3
Warnings;3PN;313.15;1;1.25;0.75;720;3;313.15;400;200;0.690259788;-28320467.6;-14107608
Warnings;3PN;313.15;1;1.25;0.75;720;3;313.15;400;400;0.350067931;-28320475.3;-30368133.4
Warnings;3PN;313.15;1;1.25;0.75;720;3;323.15;200;200;0.672372717;-13416938.3;-11737563.7
Warnings;3PN;313.15;1;1.25;0.75;720;3;323.15;200;400;0.674978672;-13416960.8;-26551933.1
Warnings;3PN;313.15;1;1.25;0.75;720;3;323.15;400;200;0.69025917;-28320469.1;-14107607.9
Warnings;3PN;313.15;1;1.25;0.75;720;3;323.15;400;400;0.350067573;-28320476.8;-30368134.9
Warnings;3PN;313.15;1;1.25;0.75;830;1;303.15;200;200;0.68041007;-13418032.2;-11754373.5
Warnings;3PN;313.15;1;1.25;0.75;830;1;303.15;200;400;0.674973876;-13418032.9;-26551583.2
Warnings;3PN;313.15;1;1.25;0.75;830;1;303.15;400;200;0.656279683;-28322030;-14242199
Warnings;3PN;313.15;1;1.25;0.75;830;1;303.15;400;400;0.350080053;-28322042.8;-30299539.6
Warnings;3PN;313.15;1;1.25;0.75;830;1;313.15;200;200;0.680409062;-13418029.8;-11754385.7
Warnings;3PN;313.15;1;1.25;0.75;830;1;313.15;200;400;0.674973575;-13418033.2;-26551582.9
Warnings;3PN;313.15;1;1.25;0.75;830;1;313.15;400;200;0.656279104;-28322031.4;-14242198.7
Warnings;3PN;313.15;1;1.25;0.75;830;1;313.15;400;400;0.35007967;-28322044.5;-30299541.2
Warnings;3PN;313.15;1;1.25;0.75;830;1;323.15;200;200;0.68040854;-13418013.1;-11754384.6
Warnings;3PN;313.15;1;1.25;0.75;830;1;323.15;200;400;0.674973267;-13418041.8;-26551581.5
Warnings;3PN;313.15;1;1.25;0.75;830;1;323.15;400;200;0.656278472;-28322032.9;-14242198.3
Warnings;3PN;313.15;1;1.25;0.75;830;1;323.15;400;400;0.350079255;-28322046.5;-30299543
Warnings;3PN;313.15;1;1.25;0.75;830;2;303.15;200;200;0.680409357;-13418035.9;-11754386.3
Warnings;3PN;313.15;1;1.25;0.75;830;2;303.15;200;400;0.67497384;-13418046.1;-26551581.3
Warnings;3PN;313.15;1;1.25;0.75;830;2;303.15;400;200;0.656279691;-28322029.9;-14242199
Warnings;3PN;313.15;1;1.25;0.75;830;2;303.15;400;400;0.350080043;-28322041.7;-30299539.7
Warnings;3PN;313.15;1;1.25;0.75;830;2;313.15;200;200;0.68040906;-13418029.8;-11754385.7
Warnings;3PN;313.15;1;1.25;0.75;830;2;313.15;200;400;0.674973575;-13418036.6;-26551582.4
Warnings;3PN;313.15;1;1.25;0.75;830;2;313.15;400;200;0.656279114;-28322031.7;-14242198.7
Warnings;3PN;313.15;1;1.25;0.75;830;2;313.15;400;400;0.350079667;-28322044.3;-30299541.2
Warnings;3PN;313.15;1;1.25;0.75;830;2;323.15;200;200;0.680408541;-13418013;-11754384.6
Warnings;3PN;313.15;1;1.25;0.75;830;2;323.15;200;400;0.674973268;-13418042.3;-26551581.4
