Name,Abbreviation,Type,Formula,PCO2 [kPa],Temp [K],CA [M],α [molCO2 molamine-1],References
4-(dipropylamino)-2-butanol,4DPA2B,Tertiary,C10H23NO,28.109,313.15,2.0,0.179,Singto et.al (2016)
4-(dipropylamino)-2-butanol,4DPA2B,Tertiary,C10H23NO,92.224,313.15,2.0,0.25,Singto et.al (2016)
4-(dipropylamino)-2-butanol,4DPA2B,Tertiary,C10H23NO,2.881,333.15,2.0,0.032,Singto et.al (2016)
4-(dipropylamino)-2-butanol,4DPA2B,Tertiary,C10H23NO,7.822,333.15,2.0,0.049,Singto et.al (2016)
4-(dipropylamino)-2-butanol,4DPA2B,Tertiary,C10H23NO,14.421,333.15,2.0,0.082,Singto et.al (2016)
4-(dipropylamino)-2-butanol,4DPA2B,Tertiary,C10H23NO,28.197,333.15,2.0,0.121,Singto et.al (2016)
4-(dipropylamino)-2-butanol,4DPA2B,Tertiary,C10H23NO,90.35,333.15,2.0,0.183,Singto et.al (2016)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.005,313.15,5.0,0.205,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.007,313.15,5.0,0.25,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.009,313.15,5.0,0.277,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.01,313.15,5.0,0.301,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.012,313.15,5.0,0.313,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.016,313.15,5.0,0.345,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.028,313.15,5.0,0.37,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.052,313.15,5.0,0.395,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.119,313.15,5.0,0.428,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.193,313.15,5.0,0.452,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.387,313.15,5.0,0.476,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.528,313.15,5.0,0.484,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,1.213,313.15,5.0,0.512,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,2.531,313.15,5.0,0.537,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.004,313.15,3.3,0.227,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.004,313.15,3.3,0.253,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.006,313.15,3.3,0.279,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.007,313.15,3.3,0.308,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.008,313.15,3.3,0.325,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.012,313.15,3.3,0.353,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.019,313.15,3.3,0.377,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.022,313.15,3.3,0.386,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.038,313.15,3.3,0.411,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.057,313.15,3.3,0.428,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.082,313.15,3.3,0.442,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.115,313.15,3.3,0.452,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.326,313.15,3.3,0.487,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,0.653,313.15,3.3,0.507,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,2.127,313.15,3.3,0.524,Idris et al (2014)
4-amino-1-butanol,4A1B,Primary,C4H11NO,7.53,363.15,2.0,0.39,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,14.44,363.15,2.0,0.43,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,29.19,363.15,2.0,0.47,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,98.57,363.15,2.0,0.51,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,3.45,343.15,2.0,0.44,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,30.13,343.15,2.0,0.52,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,100.76,343.15,2.0,0.57,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,4.71,323.15,2.0,0.48,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,16.01,323.15,2.0,0.56,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,30.45,323.15,2.0,0.59,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,99.82,323.15,2.0,0.7,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,2.83,313.15,2.0,0.5,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,8.48,313.15,2.0,0.57,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,15.07,313.15,2.0,0.61,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,30.45,313.15,2.0,0.65,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,100.45,313.15,2.0,0.74,Narku-Tetteh et al (2017)
4-amino-1-butanol,4A1B,Primary,C4H11NO,101.325,313.15,2.5,0.83,Singh et.al (2007)
butylamine,BA,Primary,C4H11N,15.0,313.15,4.101890971738,0.57,El Hadri et al (2016)
butylamine,BA,Primary,C4H11N,14.57,333.15,2.0,0.55,Narku-Tetteh et al (2017)
butylamine,BA,Primary,C4H11N,29.64,333.15,2.0,0.57,Narku-Tetteh et al (2017)
butylamine,BA,Primary,C4H11N,99.84,333.15,2.0,0.72,Narku-Tetteh et al (2017)
butylamine,BA,Primary,C4H11N,14.09,323.15,2.0,0.63,Narku-Tetteh et al (2017)
butylamine,BA,Primary,C4H11N,29.39,323.15,2.0,0.67,Narku-Tetteh et al (2017)
butylamine,BA,Primary,C4H11N,99.35,323.15,2.0,0.74,Narku-Tetteh et al (2017)
butylamine,BA,Primary,C4H11N,14.57,313.15,2.0,0.66,Narku-Tetteh et al (2017)
butylamine,BA,Primary,C4H11N,29.64,313.15,2.0,0.74,Narku-Tetteh et al (2017)
butylamine,BA,Primary,C4H11N,100.08,313.15,2.0,0.82,Narku-Tetteh et al (2017)
butylamine,BA,Primary,C4H11N,101.325,313.15,2.5,0.86,Singh et.al (2007)
diethanolamine,DEA,Secondary,C4H11NO2,15.0,313.15,2.8534469639324,0.53,El Hadri et al (2016)
diethanolamine,DEA,Secondary,C4H11NO2,3093.89,373.15,0.95114898797748,1.4285691433765,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,2334.4,373.15,0.95114898797748,1.2900122699387,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,1255.2,373.15,0.95114898797748,1.0750102249489,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,728.8,373.15,0.95114898797748,0.91256423540105,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,349.6,373.15,0.95114898797748,0.72861804135424,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,105.5,373.15,0.95114898797748,0.49689361508748,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,3711.6,393.15,0.95114898797748,1.3330126789366,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,2808.3,393.15,0.95114898797748,1.2183449216087,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,1645.1,393.15,0.95114898797748,1.0272319927289,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,932.9,393.15,0.95114898797748,0.88389729606908,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,484.7,393.15,0.95114898797748,0.71667348329925,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,133.1,393.15,0.95114898797748,0.4777823221995,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,2759.4,373.15,1.902297975955,0.96512029084299,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,2159.5,373.15,1.902297975955,0.87195273801409,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,1276.9,373.15,1.902297975955,0.75967389229721,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,589.5,373.15,1.902297975955,0.65695069302431,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,194.4,373.15,1.902297975955,0.47061558736651,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,91.0,373.15,1.902297975955,0.37267021131561,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,3378.6,393.15,1.902297975955,0.91017532379005,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,2647.7,393.15,1.902297975955,0.83850797546012,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,1654.2,393.15,1.902297975955,0.73100695296524,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,896.4,393.15,1.902297975955,0.61395028402636,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,293.0,393.15,1.902297975955,0.44194864803454,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,144.8,393.15,1.902297975955,0.35833674164963,Kennard et al (1984)
diethanolamine,DEA,Secondary,C4H11NO2,2.2,313.15,2.8534469639324,0.39,Kumar et al (2012)
diethanolamine,DEA,Secondary,C4H11NO2,14.5,313.15,2.8534469639324,0.51,Kumar et al (2012)
diethanolamine,DEA,Secondary,C4H11NO2,56.0,313.15,2.8534469639324,0.59,Kumar et al (2012)
diethanolamine,DEA,Secondary,C4H11NO2,85.3,313.15,2.8534469639324,0.64,Kumar et al (2012)
diethanolamine,DEA,Secondary,C4H11NO2,15.19875,313.15,2.8534469639324,0.6,Puxty et. al (2009)
diethanolamine,DEA,Secondary,C4H11NO2,9.3,313.15,2.8534469639324,0.487,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,22.8,313.15,2.8534469639324,0.548,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,49.9,313.15,2.8534469639324,0.603,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,100.3,313.15,2.8534469639324,0.634,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,280.5,313.15,2.8534469639324,0.727,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,4.85,333.15,2.8534469639324,0.407,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,28.9,333.15,2.8534469639324,0.509,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,75.5,333.15,2.8534469639324,0.557,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,181.4,333.15,2.8534469639324,0.637,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,239.8,333.15,2.8534469639324,0.668,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,357.3,333.15,2.8534469639324,0.691,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,11.6,353.15,2.8534469639324,0.404,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,31.2,353.15,2.8534469639324,0.454,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,51.0,353.15,2.8534469639324,0.47,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,58.5,353.15,2.8534469639324,0.491,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,160.9,353.15,2.8534469639324,0.543,Seo et al (1996)
diethanolamine,DEA,Secondary,C4H11NO2,0.093,303.15,2.0,0.177,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.492,303.15,2.0,0.324,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,1.119,303.15,2.0,0.393,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,5.355,303.15,2.0,0.5,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,10.726,303.15,2.0,0.544,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,32.527,303.15,2.0,0.631,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,54.213,303.15,2.0,0.685,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,100.85,303.15,2.0,0.76,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.095,313.15,2.0,0.117,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.474,313.15,2.0,0.252,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,1.039,313.15,2.0,0.325,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,5.265,313.15,2.0,0.462,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,10.665,313.15,2.0,0.514,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,32.147,313.15,2.0,0.604,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,53.829,313.15,2.0,0.655,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,104.0727,313.15,2.0,0.732,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.09,323.15,2.0,0.08,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.449,323.15,2.0,0.178,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,1.04,323.15,2.0,0.256,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,5.11,323.15,2.0,0.411,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,10.035,323.15,2.0,0.471,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,30.358,323.15,2.0,0.567,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,50.763,323.15,2.0,0.616,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,98.17,323.15,2.0,0.694,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.098,303.15,4.0,0.061,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.986,303.15,4.0,0.309,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,4.893,303.15,4.0,0.471,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,9.863,303.15,4.0,0.524,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,29.358,303.15,4.0,0.588,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,48.931,303.15,4.0,0.633,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,98.628,303.15,4.0,0.671,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.095,313.15,4.0,0.091,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.951,313.15,4.0,0.281,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,5.259,313.15,4.0,0.441,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,10.413,313.15,4.0,0.499,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,30.987,313.15,4.0,0.561,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,52.568,313.15,4.0,0.599,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,102.119,313.15,4.0,0.639,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.095,323.15,4.0,0.081,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,0.903,323.15,4.0,0.193,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,4.514,323.15,4.0,0.344,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,9.028,323.15,4.0,0.445,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,27.032,323.15,4.0,0.498,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,46.305,323.15,4.0,0.517,Suleiman et al (1998)
diethanolamine,DEA,Secondary,C4H11NO2,98.673,323.15,4.0,0.601,Suleiman et al (1998)
diethylenetriamine,DETA,Polyamine,C4H13N3,1.177,313.15,1.9386231898106,0.92,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,3.73,313.15,1.9386231898106,0.988,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,12.652,313.15,1.9386231898106,1.08,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,25.508,313.15,1.9386231898106,1.131,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,46.979,313.15,1.9386231898106,1.19,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,145.568,313.15,1.9386231898106,1.271,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,286.92,313.15,1.9386231898106,1.34,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,385.001,313.15,1.9386231898106,1.368,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,412.032,313.15,1.9386231898106,1.381,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,493.761,313.15,1.9386231898106,1.401,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,693.209,313.15,1.9386231898106,1.452,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,776.212,313.15,1.9386231898106,1.467,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,849.715,313.15,1.9386231898106,1.478,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,951.457,313.15,1.9386231898106,1.489,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,2.539,313.15,2.9079347847159,0.9,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,5.237,313.15,2.9079347847159,0.929,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,7.027,313.15,2.9079347847159,0.959,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,17.763,313.15,2.9079347847159,1.021,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,32.714,313.15,2.9079347847159,1.067,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,57.586,313.15,2.9079347847159,1.137,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,110.965,313.15,2.9079347847159,1.199,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,244.905,313.15,2.9079347847159,1.26,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,321.274,313.15,2.9079347847159,1.289,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,505.056,313.15,2.9079347847159,1.331,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,565.53,313.15,2.9079347847159,1.34,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,793.969,313.15,2.9079347847159,1.373,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,849.715,313.15,2.9079347847159,1.384,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,930.177,313.15,2.9079347847159,1.392,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,0.82,313.15,3.8772463796212,0.759,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,5.237,313.15,3.8772463796212,0.88,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,9.429,313.15,3.8772463796212,0.929,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,16.977,313.15,3.8772463796212,0.97,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,35.812,313.15,3.8772463796212,1.041,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,51.428,313.15,3.8772463796212,1.071,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,108.483,313.15,3.8772463796212,1.129,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,223.72,313.15,3.8772463796212,1.188,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,351.697,313.15,3.8772463796212,1.221,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,451.049,313.15,3.8772463796212,1.241,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,578.468,313.15,3.8772463796212,1.26,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,725.289,313.15,3.8772463796212,1.278,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,725.289,313.15,3.8772463796212,1.302,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,830.711,313.15,3.8772463796212,1.313,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,1.892,353.15,1.9386231898106,0.777,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,3.815,353.15,1.9386231898106,0.821,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,12.941,353.15,1.9386231898106,0.909,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,25.508,353.15,1.9386231898106,0.953,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,45.929,353.15,1.9386231898106,1.001,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,130.002,353.15,1.9386231898106,1.069,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,250.508,353.15,1.9386231898106,1.137,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,359.743,353.15,1.9386231898106,1.179,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,440.962,353.15,1.9386231898106,1.199,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,552.882,353.15,1.9386231898106,1.219,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,709.068,353.15,1.9386231898106,1.241,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,793.969,353.15,1.9386231898106,1.247,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,830.711,353.15,1.9386231898106,1.26,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,889.036,353.15,1.9386231898106,1.269,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,2.119,353.15,2.9079347847159,0.7,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,4.177,353.15,2.9079347847159,0.751,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,11.558,353.15,2.9079347847159,0.81,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,22.271,353.15,2.9079347847159,0.86,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,49.153,353.15,2.9079347847159,0.931,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,121.473,353.15,2.9079347847159,0.979,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,223.72,353.15,2.9079347847159,1.041,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,385.001,353.15,2.9079347847159,1.111,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,421.458,353.15,2.9079347847159,1.118,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,540.517,353.15,2.9079347847159,1.137,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,662.549,353.15,2.9079347847159,1.162,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,709.068,353.15,2.9079347847159,1.173,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,812.132,353.15,2.9079347847159,1.181,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,930.177,353.15,2.9079347847159,1.19,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,1.509,353.15,3.8772463796212,0.63,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,5.005,353.15,3.8772463796212,0.698,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,16.226,353.15,3.8772463796212,0.759,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,34.228,353.15,3.8772463796212,0.819,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,58.903,353.15,3.8772463796212,0.86,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,132.976,353.15,3.8772463796212,0.922,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,244.905,353.15,3.8772463796212,0.979,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,359.743,353.15,3.8772463796212,1.01,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,421.458,353.15,3.8772463796212,1.027,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,516.61,353.15,3.8772463796212,1.047,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,578.468,353.15,3.8772463796212,1.06,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,725.289,353.15,3.8772463796212,1.078,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,830.711,353.15,3.8772463796212,1.091,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,889.036,353.15,3.8772463796212,1.111,Chang et al (2013)
diethylenetriamine,DETA,Polyamine,C4H13N3,4.9,298.15,2.0,1.35,Muchan et al (2017)
diethylenetriamine,DETA,Polyamine,C4H13N3,6.9,298.15,2.0,1.38,Muchan et al (2017)
diethylenetriamine,DETA,Polyamine,C4H13N3,9.8,298.15,2.0,1.4,Muchan et al (2017)
diethylenetriamine,DETA,Polyamine,C4H13N3,9.4,313.15,2.0,1.3,Muchan et al (2017)
diethylenetriamine,DETA,Polyamine,C4H13N3,14.0,313.15,2.0,1.34,Muchan et al (2017)
diethylenetriamine,DETA,Polyamine,C4H13N3,18.7,313.15,2.0,1.36,Muchan et al (2017)
diethylenetriamine,DETA,Polyamine,C4H13N3,23.5,313.15,2.0,1.38,Muchan et al (2017)
diethylenetriamine,DETA,Polyamine,C4H13N3,57.0,333.15,2.0,1.34,Muchan et al (2017)
diethylenetriamine,DETA,Polyamine,C4H13N3,65.1,333.15,2.0,1.36,Muchan et al (2017)
diethylenetriamine,DETA,Polyamine,C4H13N3,81.4,333.15,2.0,1.38,Muchan et al (2017)
diisopropanolamine,DIPA,Secondary,C6H15NO2,107.0,313.15,3.3786573966319,0.574,Haghtalab et al (2013)
diisopropanolamine,DIPA,Secondary,C6H15NO2,310.0,313.15,3.3786573966319,0.697,Haghtalab et al (2013)
diisopropanolamine,DIPA,Secondary,C6H15NO2,679.0,313.15,3.3786573966319,0.793,Haghtalab et al (2013)
